outcome,timestamp,time_elapsed,student_id,module_id,module_type,history_correct,history_wrong,exponential,wrong_streak,right_streak,average_outcome,average_time,activation
False,1141541821,816,15,176,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141541775,767,15,177,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141541220,201,15,172,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141541782,760,15,178,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141541779,754,15,179,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141541231,204,15,173,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141541237,207,15,174,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141541794,749,15,180,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141541816,766,15,181,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141541802,748,15,182,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1141541829,759,15,183,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141541808,733,15,184,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141541656,578,15,185,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141541294,29,15,464,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1141541417,123,15,464,assessment,1,1,1.0,1,1,0.5,29.0,-0.596011361908
True,1141541466,49,15,464,assessment,1,2,0.8,1,1,0.333333333333,76.0,-0.429295373556
True,1141541661,195,15,464,assessment,2,2,1.64,1,1,0.5,67.0,-0.10449838269
True,1141541938,277,15,464,assessment,3,2,2.312,1,2,0.6,99.0,-0.173224301347
False,1141541574,301,15,411,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141541363,14,15,465,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1141541426,63,15,465,assessment,1,1,1.0,1,1,0.5,14.0,-0.467113147342
True,1141541591,165,15,465,assessment,2,1,1.8,1,2,0.666666666667,38.5,-0.305263404276
True,1141541874,283,15,465,assessment,3,1,2.44,1,3,0.75,80.6666666667,-0.299366623144
True,1141541701,16,15,553,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1141541767,66,15,553,assessment,1,1,1.0,1,1,0.5,16.0,-0.490748203836
True,1141541839,72,15,553,assessment,1,2,0.8,1,1,0.333333333333,41.0,-0.312720588522
True,1141701664,611,15,69,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141701632,575,15,63,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141703372,1740,15,63,assessment,2,0,1.8,0,2,1.0,575.0,-1.12472349722
True,1141701712,652,15,67,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141701707,629,15,64,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141701670,587,15,65,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141701765,679,15,66,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141701679,567,15,68,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1141701758,642,15,70,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141701753,630,15,71,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141701676,539,15,72,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141701661,521,15,73,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141703311,1650,15,73,assessment,2,0,1.8,0,2,1.0,521.0,-1.10726775739
True,1141701718,576,15,74,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141701643,450,15,75,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1141703072,1429,15,75,assessment,2,0,1.8,0,2,1.0,450.0,-1.08133682215
True,1141701639,438,15,76,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141703052,1413,15,76,assessment,2,0,1.8,0,2,1.0,438.0,-1.07655274714
True,1141701650,443,15,77,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141703068,1418,15,77,assessment,2,0,1.8,0,2,1.0,443.0,-1.0785618493
True,1141701655,436,15,78,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141703057,1402,15,78,assessment,2,0,1.8,0,2,1.0,436.0,-1.07574267707
True,1141701729,492,15,79,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141703244,1515,15,79,assessment,2,0,1.8,0,2,1.0,492.0,-1.09713073282
True,1141701749,504,15,80,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141703256,1507,15,80,assessment,2,0,1.8,0,2,1.0,504.0,-1.10139599945
True,1141701832,555,15,82,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141701800,519,15,85,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141701790,507,15,86,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141701615,323,15,83,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141703036,1421,15,83,assessment,2,0,1.8,0,2,1.0,323.0,-1.02264446121
True,1141701846,546,15,87,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141701619,314,15,84,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141703046,1427,15,84,assessment,2,0,1.8,0,2,1.0,314.0,-1.01764255851
True,1141702221,912,15,88,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141701627,311,15,81,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141703063,1436,15,81,assessment,2,0,1.8,0,2,1.0,311.0,-1.01594334546
True,1141701874,543,15,89,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1141702227,890,15,90,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141701817,454,15,92,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141701803,438,15,93,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141701794,425,15,94,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141701951,569,15,91,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141701891,460,15,225,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141703307,1416,15,225,assessment,2,0,1.8,0,2,1.0,460.0,-1.08522708864
True,1141701898,463,15,226,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141703318,1420,15,226,assessment,2,0,1.8,0,2,1.0,463.0,-1.08637768857
True,1141702173,667,15,229,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141702157,648,15,230,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141702178,667,15,232,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141701724,201,15,227,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141702960,1236,15,227,assessment,2,0,1.8,0,2,1.0,201.0,-0.938684968726
False,1141701734,208,15,228,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141702151,620,15,233,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141701745,212,15,231,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141702980,1235,15,231,assessment,2,0,1.8,0,2,1.0,212.0,-0.948115770617
True,1141702217,668,15,238,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141702211,655,15,234,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141702189,630,15,235,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141702203,629,15,236,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141702195,616,15,237,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141702208,625,15,239,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141702161,562,15,240,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141702135,325,15,241,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141702433,610,15,554,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1141702440,611,15,555,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141702447,610,15,556,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141702145,304,15,242,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141702485,622,15,557,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141702477,608,15,558,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1141702458,587,15,559,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141702415,483,15,560,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141702412,477,15,566,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1141702705,660,15,564,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141702664,617,15,565,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141702675,625,15,567,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141702712,646,15,568,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141702080,11,15,569,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1141702130,50,15,569,assessment,1,1,1.0,1,1,0.5,11.0,-0.424427463285
True,1141702263,133,15,569,assessment,2,1,1.8,1,2,0.666666666667,30.5,-0.261093446324
True,1141702504,241,15,569,assessment,3,1,2.44,1,3,0.75,64.6666666667,-0.260993483655
True,1141702918,414,15,569,assessment,4,1,2.952,1,4,0.8,108.75,-0.26144906331
True,1141702716,642,15,570,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141702409,331,15,561,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141702418,334,15,562,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141702421,335,15,563,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141702612,510,15,571,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141702725,618,15,572,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141702255,145,15,573,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1141702354,99,15,573,assessment,1,1,1.0,1,1,0.5,145.0,-0.880881872408
True,1141702585,231,15,573,assessment,2,1,1.8,1,2,0.666666666667,122.0,-0.398620777879
True,1141702957,372,15,573,assessment,3,1,2.44,1,3,0.75,158.333333333,-0.323254525441
False,1141702968,674,15,574,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141702989,692,15,575,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141702986,654,15,577,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141702350,14,15,578,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1141702403,53,15,578,assessment,1,1,1.0,1,1,0.5,14.0,-0.467113147342
True,1141702581,178,15,578,assessment,2,1,1.8,1,2,0.666666666667,33.5,-0.269602379205
True,1141702863,282,15,578,assessment,3,1,2.44,1,3,0.75,81.6666666667,-0.314653500864
True,1141703259,396,15,578,assessment,4,1,2.952,1,4,0.8,131.75,-0.292484919291
True,1141702992,649,15,579,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141702973,615,15,584,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141703004,631,15,580,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141703013,632,15,581,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141703040,655,15,582,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141703032,550,15,583,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141703085,572,15,585,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141703094,572,15,586,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141703103,538,15,587,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141703183,614,15,720,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141703180,602,15,721,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141703124,523,15,722,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141703117,511,15,723,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141703110,501,15,724,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141703114,486,15,725,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141703106,476,15,726,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141703100,466,15,727,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141703175,526,15,728,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141703233,541,15,729,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141703208,506,15,730,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141702871,33,15,731,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1141702945,74,15,731,assessment,1,1,1.0,1,1,0.5,33.0,-0.61888183838
True,1141703129,184,15,731,assessment,2,1,1.8,1,2,0.666666666667,53.5,-0.329043021395
True,1141702938,37,15,736,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1141703027,89,15,736,assessment,1,1,1.0,1,1,0.5,37.0,-0.639132470538
False,1141703227,200,15,736,assessment,2,1,1.8,1,2,0.666666666667,63.0,-0.363750779084
True,1141703322,95,15,736,assessment,2,2,1.44,1,2,0.5,108.666666667,-0.316766378052
False,1141703212,300,15,737,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1141703000,49,15,738,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1141703364,10,15,747,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1143637472,503,15,109,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143639266,1794,15,109,assessment,2,0,1.8,0,2,1.0,503.0,-1.10104446011
True,1143637475,501,15,104,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143639277,1802,15,104,assessment,2,0,1.8,0,2,1.0,501.0,-1.10033927989
False,1143637480,502,15,105,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143637495,501,15,106,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143639343,1848,15,106,assessment,2,0,1.8,0,2,1.0,501.0,-1.10033927989
True,1143637019,19,15,107,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1143637106,87,15,107,assessment,1,1,1.0,1,1,0.5,19.0,-0.521165699312
True,1143637352,246,15,107,assessment,2,1,1.8,1,2,0.666666666667,53.0,-0.366456260561
True,1143637762,410,15,107,assessment,3,1,2.44,1,3,0.75,117.333333333,-0.372254130959
True,1143638290,528,15,107,assessment,4,1,2.952,1,4,0.8,190.5,-0.352664188417
True,1143639256,966,15,107,assessment,5,1,3.3616,1,5,0.833333333333,258.0,-0.316265400802
True,1143637579,551,15,110,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143639535,1956,15,110,assessment,2,0,1.8,0,2,1.0,551.0,-1.11717706122
False,1143637567,528,15,111,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143637539,492,15,112,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143639319,1780,15,112,assessment,2,0,1.8,0,2,1.0,492.0,-1.09713073282
False,1143637071,17,15,108,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1143637144,73,15,108,assessment,0,2,0.0,2,0,0.0,17.0,-0.501478761898
True,1143637233,89,15,108,assessment,1,2,1.0,2,1,0.333333333333,45.0,-0.332426413551
True,1143637310,77,15,108,assessment,2,2,1.8,2,2,0.5,59.6666666667,-0.181732539881
True,1143637466,156,15,108,assessment,3,2,2.44,2,3,0.6,64.0,-0.0407150858676
True,1143637646,180,15,108,assessment,4,2,2.952,2,4,0.666666666667,82.4,-0.0568680169654
True,1143637953,307,15,108,assessment,5,2,3.3616,2,5,0.714285714286,98.6666666667,-0.0364781214725
True,1143638225,272,15,108,assessment,6,2,3.68928,2,6,0.75,128.428571429,-0.0757571002088
False,1143638625,400,15,108,assessment,7,2,3.951424,2,7,0.777777777778,146.375,-0.0427084419767
True,1143638834,209,15,108,assessment,7,3,3.1611392,2,7,0.7,174.555555556,-0.0588964906974
True,1143639215,381,15,108,assessment,8,3,3.52891136,2,7,0.727272727273,178.0,0.0287664243042
True,1143639653,438,15,108,assessment,9,3,3.823129088,2,7,0.75,196.454545455,0.0130730974537
True,1143637221,124,15,113,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1143637814,593,15,113,assessment,1,1,1.0,1,1,0.5,124.0,-0.853189837112
True,1143639289,1475,15,113,assessment,2,1,1.8,1,2,0.666666666667,358.5,-0.710751341072
False,1143638037,853,15,114,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143638745,708,15,114,assessment,1,1,0.8,1,1,0.5,853.0,-1.19453043991
True,1143637249,45,15,117,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1143637790,541,15,117,assessment,1,1,1.0,1,1,0.5,45.0,-0.673779260689
True,1143638737,947,15,117,assessment,2,1,1.8,1,2,0.666666666667,293.0,-0.718898934179
True,1143637533,204,15,115,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143638732,1199,15,115,assessment,2,0,1.8,0,2,1.0,204.0,-0.94130723891
False,1143637964,632,15,258,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143637349,10,15,259,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1143637411,62,15,259,assessment,1,1,1.0,1,1,0.5,10.0,-0.40755756146
True,1143637529,118,15,259,assessment,2,1,1.8,1,2,0.666666666667,36.0,-0.308511242898
True,1143637806,277,15,259,assessment,3,1,2.44,1,3,0.75,63.3333333333,-0.241774406895
True,1143638233,427,15,259,assessment,4,1,2.952,1,4,0.8,116.75,-0.282440558283
True,1143638878,645,15,259,assessment,5,1,3.3616,1,5,0.833333333333,178.8,-0.288193787311
True,1143639828,950,15,259,assessment,6,1,3.68928,1,6,0.857142857143,256.5,-0.298922364094
False,1143637557,213,15,116,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143639987,2430,15,116,assessment,1,1,0.8,1,1,0.5,213.0,-0.948948713331
False,1143637545,199,15,118,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1143637587,228,15,119,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143639997,2410,15,119,assessment,1,1,0.8,1,1,0.5,228.0,-0.960994176325
False,1143637845,466,15,260,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143637960,534,15,263,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143639839,1879,15,263,assessment,2,0,1.8,0,2,1.0,534.0,-1.1116300635
False,1143638044,614,15,264,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143638056,620,15,265,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1143638070,624,15,262,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143638716,646,15,262,assessment,1,1,0.8,1,1,0.5,624.0,-1.1391986152
False,1143638330,709,15,266,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1143639025,695,15,266,assessment,1,1,0.8,1,1,0.5,709.0,-1.1618024282
True,1143639510,485,15,266,assessment,1,2,0.64,2,1,0.333333333333,702.0,-0.736796959769
True,1143638282,594,15,269,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143638494,803,15,270,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143637990,279,15,267,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143639380,1390,15,267,assessment,2,0,1.8,0,2,1.0,279.0,-0.996724485382
False,1143637996,282,15,268,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1143638480,750,15,272,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143638526,792,15,273,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143638471,688,15,275,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143638466,681,15,276,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143638264,476,15,277,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143639831,1567,15,277,assessment,2,0,1.8,0,2,1.0,476.0,-1.0912789602
True,1143638275,438,15,278,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143639618,1343,15,278,assessment,2,0,1.8,0,2,1.0,438.0,-1.07655274714
False,1143637972,64,15,280,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1143638013,41,15,280,assessment,0,2,0.0,2,0,0.0,64.0,-0.736122305755
True,1143638308,295,15,280,assessment,1,2,1.0,2,1,0.333333333333,52.5,-0.234354452234
True,1143639012,704,15,280,assessment,2,2,1.8,2,2,0.5,133.333333333,-0.385336054757
False,1143638773,662,15,281,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143638750,635,15,282,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143638139,21,15,283,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1143638142,3,15,283,assessment,1,1,1.0,1,1,0.5,21.0,-0.538880471477
False,1143638204,62,15,283,assessment,2,1,1.8,1,2,0.666666666667,12.0,0.251660813221
True,1143638257,53,15,283,assessment,2,2,1.44,1,2,0.5,28.6666666667,-0.117438718836
True,1143638410,153,15,283,assessment,3,2,2.152,1,2,0.6,34.75,0.0031489006383
True,1143638641,231,15,283,assessment,4,2,2.7216,1,2,0.666666666667,58.4,-0.0973227599133
True,1143638755,114,15,283,assessment,5,2,3.17728,1,3,0.714285714286,87.1666666667,-0.130692435797
True,1143638999,244,15,283,assessment,6,2,3.541824,1,4,0.75,91.0,-0.00561795356495
False,1143639385,386,15,283,assessment,7,2,3.8334592,1,5,0.777777777778,110.125,-0.0383102276232
True,1143639800,415,15,283,assessment,7,3,3.06676736,1,5,0.7,140.777777778,-0.0797832365588
True,1143638769,634,15,284,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143638567,413,15,279,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143638786,628,15,285,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143638762,600,15,286,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1143638212,36,15,287,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1143638252,40,15,287,assessment,0,2,0.0,2,0,0.0,36.0,-0.634282852107
False,1143638297,45,15,287,assessment,1,2,1.0,2,1,0.333333333333,38.0,-0.216809708261
True,1143638322,25,15,287,assessment,1,3,0.8,2,1,0.25,40.3333333333,-0.0341060449934
True,1143638345,23,15,287,assessment,2,3,1.64,2,1,0.4,36.5,0.175034920536
True,1143638405,60,15,287,assessment,3,3,2.312,2,2,0.5,33.8,0.301538351056
True,1143638474,69,15,287,assessment,4,3,2.8496,2,3,0.571428571429,38.1666666667,0.22755654074
True,1143638572,98,15,287,assessment,5,3,3.27968,2,4,0.625,42.5714285714,0.219164640017
True,1143638712,140,15,287,assessment,6,3,3.623744,2,5,0.666666666667,49.5,0.186680566413
True,1143638864,152,15,287,assessment,7,3,3.8989952,2,6,0.7,59.5555555556,0.142749376087
True,1143639048,184,15,287,assessment,8,3,4.11919616,2,7,0.727272727273,68.8,0.133695034754
True,1143639262,214,15,287,assessment,9,3,4.295356928,2,8,0.75,79.2727272727,0.119142106771
True,1143639532,270,15,287,assessment,10,3,4.4362855424,2,9,0.769230769231,90.5,0.107456775646
False,1143639842,310,15,287,assessment,11,3,4.54902843392,2,10,0.785714285714,104.307692308,0.0849556431841
True,1143639974,132,15,287,assessment,11,4,3.63922274714,2,10,0.733333333333,119.0,0.0700275953139
True,1143638839,657,15,288,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143638868,679,15,290,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143638729,468,15,289,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143638893,521,15,291,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143639076,699,15,292,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143639036,656,15,293,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143638903,508,15,294,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143638896,497,15,295,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143639052,649,15,296,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143638936,510,15,458,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1143638990,559,15,459,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143639065,75,15,459,assessment,1,1,0.8,1,1,0.5,559.0,-1.11972845675
True,1143639804,739,15,459,assessment,2,1,1.64,1,1,0.666666666667,317.0,-0.412194642156
True,1143639286,850,15,460,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143638509,55,15,461,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1143638620,111,15,461,assessment,1,1,1.0,1,1,0.5,55.0,-0.709297973786
True,1143638826,206,15,461,assessment,2,1,1.8,1,2,0.666666666667,83.0,-0.404353596281
True,1143639200,374,15,461,assessment,3,1,2.44,1,3,0.75,124.0,-0.317491279676
True,1143639784,584,15,461,assessment,4,1,2.952,1,4,0.8,186.5,-0.30487374644
True,1143639003,542,15,462,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143639069,535,15,588,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143639294,689,15,589,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143639328,716,15,590,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143639315,698,15,591,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143639373,723,15,592,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143639352,698,15,593,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143639305,635,15,594,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143639280,605,15,595,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143639270,592,15,596,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143638803,111,15,597,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1143638916,113,15,597,assessment,1,1,1.0,1,1,0.5,111.0,-0.833586845632
True,1143639164,248,15,597,assessment,2,1,1.8,1,2,0.666666666667,112.0,-0.413902153741
True,1143639519,355,15,597,assessment,3,1,2.44,1,3,0.75,157.333333333,-0.339831605102
True,1143639363,664,15,598,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143638811,107,15,599,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1143638952,141,15,599,assessment,1,1,1.0,1,1,0.5,107.0,-0.8270907037
True,1143639246,294,15,599,assessment,2,1,1.8,1,2,0.666666666667,124.0,-0.450584384438
True,1143639728,482,15,599,assessment,3,1,2.44,1,3,0.75,180.666666667,-0.372997442412
True,1143639581,670,15,600,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143639628,704,15,601,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143639590,649,15,602,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143638979,35,15,603,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1143639056,77,15,603,assessment,1,1,1.0,1,1,0.5,35.0,-0.629296606884
True,1143639125,69,15,603,assessment,1,2,0.8,1,1,0.333333333333,56.0,-0.336473210115
True,1143639309,184,15,603,assessment,2,2,1.64,1,1,0.5,60.3333333333,-0.128652596951
True,1143639605,296,15,603,assessment,3,2,2.312,1,2,0.6,91.25,-0.165957729254
True,1143638987,15,15,604,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1143639042,55,15,604,assessment,1,1,1.0,1,1,0.5,15.0,-0.479324885595
True,1143639212,170,15,604,assessment,2,1,1.8,1,2,0.666666666667,35.0,-0.276306197421
True,1143639505,293,15,604,assessment,3,1,2.44,1,3,0.75,80.0,-0.303357272321
True,1143639984,479,15,604,assessment,4,1,2.952,1,4,0.8,133.25,-0.295597318916
True,1143639815,832,15,605,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143639596,497,15,606,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143639809,653,15,662,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143639792,633,15,663,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143639781,619,15,664,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143639812,628,15,665,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143639796,609,15,707,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1143639775,586,15,708,assessment,1,0,1.0,0,1,1.0,0,-0.63
