Row	Sample	Anon Student Id	Problem Hierarchy	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	Step Duration (sec)	Correct Step Duration (sec)	Error Step Duration (sec)	First Attempt	Incorrects	Hints	Corrects	Condition	KC (Default)	Opportunity (Default)	Predicted Error Rate (Default)	KC (Single-KC)	Opportunity (Single-KC)	Predicted Error Rate (Single-KC)	KC (Unique-step)	Opportunity (Unique-step)	Predicted Error Rate (Unique-step)
99	All Data	1_1	Unit 12	Exhaust_gas	4	1	1970-01-18 03:05:23	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	efc_1 (1_1)	Exhaust_gas	4	0.2705	Single-KC	99	0.5236	KC14	4	0.2705
100	All Data	1_1	Unit 12	Rise_in_temperature	4	1	1970-01-18 03:05:23	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	efc_1 (1_1)	Rise_in_temperature	4	0.3910	Single-KC	100	0.5236	KC6	4	0.3910
101	All Data	1_1	Unit 12	Sun	10	1	1970-01-18 03:05:23	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	efc_1 (1_1)	Sun	10	0.3794	Single-KC	101	0.5236	KC1	10	0.3794
102	All Data	1_1	Unit 12	Lack	6	1	1970-01-18 03:05:23	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	efc_1 (1_1)	Lack	6	0.5434	Single-KC	102	0.5236	KC29	6	0.5434
103	All Data	1_1	Unit 12	Company_employee	7	1	1970-01-18 03:05:23	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	efc_1 (1_1)	Company_employee	7	0.4468	Single-KC	103	0.5236	KC18	7	0.4468
104	All Data	1_1	Unit 12	To_be_healed	8	1	1970-01-18 03:05:23	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	efc_1 (1_1)	To_be_healed	8	0.5149	Single-KC	104	0.5236	KC10	8	0.5148
105	All Data	1_1	Unit 12	To_be_healed	9	1	1970-01-18 03:05:23	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	efc_1 (1_1)	To_be_healed	9	0.5149	Single-KC	105	0.5236	KC10	9	0.5148
106	All Data	1_1	Unit 12	To_disappear	1	1	1970-01-18 03:05:23	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	To_disappear	1	0.5558	Single-KC	106	0.5236	KC23	1	0.5558
107	All Data	1_1	Unit 12	To_disappear	2	1	1970-01-18 03:05:23	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	To_disappear	2	0.5558	Single-KC	107	0.5236	KC23	2	0.5558
108	All Data	1_1	Unit 12	Value	1	1	1970-01-18 03:05:23	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Value	1	0.4835	Single-KC	108	0.5236	KC46	1	0.4835
109	All Data	1_1	Unit 12	Value	2	1	1970-01-18 03:05:23	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Value	2	0.4835	Single-KC	109	0.5236	KC46	2	0.4835
110	All Data	1_1	Unit 12	Wind-force	1	1	1970-01-18 03:05:23	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Wind-force	1	0.5821	Single-KC	110	0.5236	KC54	1	0.5821
111	All Data	1_1	Unit 12	Wind-force	2	1	1970-01-18 03:05:23	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Wind-force	2	0.5821	Single-KC	111	0.5236	KC54	2	0.5821
112	All Data	1_1	Unit 12	Solitude	1	1	1970-01-18 03:05:23	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Solitude	1	0.5961	Single-KC	112	0.5236	KC56	1	0.5961
113	All Data	1_1	Unit 12	Solitude	2	1	1970-01-18 03:05:23	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Solitude	2	0.5961	Single-KC	113	0.5236	KC56	2	0.5961
114	All Data	1_1	Unit 12	Purpose	1	1	1970-01-18 03:05:23	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Purpose	1	0.6172	Single-KC	114	0.5236	KC24	1	0.6172
115	All Data	1_1	Unit 12	Purpose	2	1	1970-01-18 03:05:23	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Purpose	2	0.6172	Single-KC	115	0.5236	KC24	2	0.6172
116	All Data	1_1	Unit 12	Global_warming	1	1	1970-01-18 03:05:23	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Global_warming	1	0.3824	Single-KC	116	0.5236	KC53	1	0.3824
117	All Data	1_1	Unit 12	Global_warming	2	1	1970-01-18 03:05:23	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Global_warming	2	0.3824	Single-KC	117	0.5236	KC53	2	0.3824
118	All Data	1_1	Unit 12	International_conference	1	1	1970-01-18 03:05:23	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	International_conference	1	0.6373	Single-KC	118	0.5236	KC37	1	0.6373
119	All Data	1_1	Unit 12	International_conference	2	1	1970-01-18 03:05:23	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	International_conference	2	0.6373	Single-KC	119	0.5236	KC37	2	0.6373
120	All Data	1_1	Unit 12	Solar_heat	1	1	1970-01-18 03:05:23	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Solar_heat	1	0.6094	Single-KC	120	0.5236	KC4	1	0.6094
121	All Data	1_1	Unit 12	Solar_heat	2	1	1970-01-18 03:05:23	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Solar_heat	2	0.6094	Single-KC	121	0.5236	KC4	2	0.6094
122	All Data	1_1	Unit 12	Raise_children	1	1	1970-01-18 03:05:23	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Raise_children	1	0.4145	Single-KC	122	0.5236	KC39	1	0.4145
123	All Data	1_1	Unit 12	Raise_children	2	1	1970-01-18 03:05:23	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Raise_children	2	0.4145	Single-KC	123	0.5236	KC39	2	0.4145
124	All Data	1_1	Unit 12	Relation_to	1	1	1970-01-18 03:05:23	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Relation_to	1	0.6722	Single-KC	124	0.5236	KC11	1	0.6722
125	All Data	1_1	Unit 12	Relation_to	2	1	1970-01-18 03:05:23	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Relation_to	2	0.6722	Single-KC	125	0.5236	KC11	2	0.6722
126	All Data	1_1	Unit 12	National_resource	1	1	1970-01-18 03:05:23	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	National_resource	1	0.6918	Single-KC	126	0.5236	KC8	1	0.6918
127	All Data	1_1	Unit 12	National_resource	2	1	1970-01-18 03:05:23	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	National_resource	2	0.6918	Single-KC	127	0.5236	KC8	2	0.6918
128	All Data	1_1	Unit 12	Hard_rubbish	1	1	1970-01-18 03:05:23	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Hard_rubbish	1	0.5879	Single-KC	128	0.5236	KC34	1	0.5879
129	All Data	1_1	Unit 12	Hard_rubbish	2	1	1970-01-18 03:05:23	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Hard_rubbish	2	0.5879	Single-KC	129	0.5236	KC34	2	0.5879
130	All Data	1_1	Unit 12	Disposable	1	1	1970-01-18 03:05:23	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Disposable	1	0.6427	Single-KC	130	0.5236	KC40	1	0.6427
131	All Data	1_1	Unit 12	Disposable	2	1	1970-01-18 03:05:23	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Disposable	2	0.6427	Single-KC	131	0.5236	KC40	2	0.6427
132	All Data	1_1	Unit 12	Quarrel	1	1	1970-01-18 03:05:23	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Quarrel	1	0.6154	Single-KC	132	0.5236	KC12	1	0.6154
133	All Data	1_1	Unit 12	Quarrel	2	1	1970-01-18 03:05:23	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Quarrel	2	0.6154	Single-KC	133	0.5236	KC12	2	0.6154
134	All Data	1_1	Unit 12	Stay_indoors	1	1	1970-01-18 03:05:23	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Stay_indoors	1	0.5014	Single-KC	134	0.5236	KC42	1	0.5014
135	All Data	1_1	Unit 12	Stay_indoors	2	1	1970-01-18 03:05:23	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Stay_indoors	2	0.5014	Single-KC	135	0.5236	KC42	2	0.5014
136	All Data	1_1	Unit 12	To_not_get_on_well	1	1	1970-01-18 03:05:23	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	To_not_get_on_well	1	0.7008	Single-KC	136	0.5236	KC51	1	0.7008
137	All Data	1_1	Unit 12	To_not_get_on_well	2	1	1970-01-18 03:05:23	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	To_not_get_on_well	2	0.7008	Single-KC	137	0.5236	KC51	2	0.7008
138	All Data	1_1	Unit 12	Occupation	1	1	1970-01-18 03:05:23	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Occupation	1	0.6229	Single-KC	138	0.5236	KC13	1	0.6229
139	All Data	1_1	Unit 12	Occupation	2	1	1970-01-18 03:05:23	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Occupation	2	0.6229	Single-KC	139	0.5236	KC13	2	0.6229
140	All Data	1_1	Unit 12	Hydrolytic_power	1	1	1970-01-18 03:05:23	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Hydrolytic_power	1	0.6087	Single-KC	140	0.5236	KC25	1	0.6087
141	All Data	1_1	Unit 12	Hydrolytic_power	2	1	1970-01-18 03:05:23	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Hydrolytic_power	2	0.6087	Single-KC	141	0.5236	KC25	2	0.6087
142	All Data	1_1	Unit 12	Bullying	1	1	1970-01-18 03:05:23	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Bullying	1	0.3614	Single-KC	142	0.5236	KC45	1	0.3615
143	All Data	1_1	Unit 12	Bullying	2	1	1970-01-18 03:05:23	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Bullying	2	0.3614	Single-KC	143	0.5236	KC45	2	0.3615
144	All Data	1_1	Unit 12	To_associate_with	1	1	1970-01-18 03:05:23	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	To_associate_with	1	0.6766	Single-KC	144	0.5236	KC58	1	0.6766
145	All Data	1_1	Unit 12	To_associate_with	2	1	1970-01-18 03:05:23	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	To_associate_with	2	0.6766	Single-KC	145	0.5236	KC58	2	0.6766
146	All Data	1_1	Unit 12	Generation_of_electricity	1	1	1970-01-18 03:05:23	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Generation_of_electricity	1	0.6338	Single-KC	146	0.5236	KC7	1	0.6338
147	All Data	1_1	Unit 12	Generation_of_electricity	2	1	1970-01-18 03:05:23	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Generation_of_electricity	2	0.6338	Single-KC	147	0.5236	KC7	2	0.6338
148	All Data	1_1	Unit 12	Be_polluted	1	1	1970-01-18 03:05:23	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Be_polluted	1	0.6545	Single-KC	148	0.5236	KC50	1	0.6545
149	All Data	1_1	Unit 12	Be_polluted	2	1	1970-01-18 03:05:23	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Be_polluted	2	0.6545	Single-KC	149	0.5236	KC50	2	0.6545
150	All Data	1_1	Unit 12	To_save	1	1	1970-01-18 03:05:23	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	To_save	1	0.6190	Single-KC	150	0.5236	KC19	1	0.6190
151	All Data	1_1	Unit 12	To_save	2	1	1970-01-18 03:05:23	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	To_save	2	0.6190	Single-KC	151	0.5236	KC19	2	0.6190
152	All Data	1_1	Unit 12	Oil	1	1	1970-01-18 03:05:23	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Oil	1	0.5676	Single-KC	152	0.5236	KC49	1	0.5676
153	All Data	1_1	Unit 12	Oil	2	1	1970-01-18 03:05:23	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Oil	2	0.5676	Single-KC	153	0.5236	KC49	2	0.5676
154	All Data	1_1	Unit 12	Psychology	1	1	1970-01-18 03:05:23	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Psychology	1	0.4984	Single-KC	154	0.5236	KC16	1	0.4984
155	All Data	1_1	Unit 12	Psychology	2	1	1970-01-18 03:05:23	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Psychology	2	0.4984	Single-KC	155	0.5236	KC16	2	0.4984
156	All Data	1_1	Unit 12	Water_shortage	1	1	1970-01-18 03:05:23	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Water_shortage	1	0.4800	Single-KC	156	0.5236	KC28	1	0.4800
157	All Data	1_1	Unit 12	Waste	1	1	1970-01-18 03:05:23	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Waste	1	0.4407	Single-KC	157	0.5236	KC3	1	0.4407
158	All Data	1_1	Unit 12	Problem	1	1	1970-01-18 03:05:23	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Problem	1	0.5615	Single-KC	158	0.5236	KC9	1	0.5615
159	All Data	1_1	Unit 12	To_look_after	1	1	1970-01-18 03:05:23	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	To_look_after	1	0.6471	Single-KC	159	0.5236	KC35	1	0.6472
160	All Data	1_1	Unit 12	Government	1	1	1970-01-18 03:05:23	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Government	1	0.4256	Single-KC	160	0.5236	KC15	1	0.4256
161	All Data	1_1	Unit 12	To_disappear	3	1	1970-01-18 03:05:24	1970-01-18 03:05:25		1970-01-18 03:05:25	0.5	.	0.5	incorrect	1	0	0	flashcard_1 (3_1)	To_disappear	3	0.5558	Single-KC	161	0.5236	KC23	3	0.5558
162	All Data	1_1	Unit 12	To_disappear	4	1	1970-01-18 03:05:24	1970-01-18 03:05:25	1970-01-18 03:05:25	1970-01-18 03:05:25	0.5	0.5	.	correct	0	0	1	flashcard_1 (3_1)	To_disappear	4	0.5558	Single-KC	162	0.5236	KC23	4	0.5558
163	All Data	1_1	Unit 12	Value	3	1	1970-01-18 03:05:24	1970-01-18 03:05:25		1970-01-18 03:05:25	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Value	3	0.4835	Single-KC	163	0.5236	KC46	3	0.4835
164	All Data	1_1	Unit 12	Value	4	1	1970-01-18 03:05:24	1970-01-18 03:05:25	1970-01-18 03:05:25	1970-01-18 03:05:25	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Value	4	0.4835	Single-KC	164	0.5236	KC46	4	0.4835
165	All Data	1_1	Unit 12	Wind-force	3	1	1970-01-18 03:05:24	1970-01-18 03:05:25		1970-01-18 03:05:25	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Wind-force	3	0.5821	Single-KC	165	0.5236	KC54	3	0.5821
166	All Data	1_1	Unit 12	Wind-force	4	1	1970-01-18 03:05:24	1970-01-18 03:05:25		1970-01-18 03:05:25	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Wind-force	4	0.5821	Single-KC	166	0.5236	KC54	4	0.5821
167	All Data	1_1	Unit 12	Solitude	3	1	1970-01-18 03:05:24	1970-01-18 03:05:25		1970-01-18 03:05:25	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Solitude	3	0.5961	Single-KC	167	0.5236	KC56	3	0.5961
168	All Data	1_1	Unit 12	Solitude	4	1	1970-01-18 03:05:24	1970-01-18 03:05:25		1970-01-18 03:05:25	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Solitude	4	0.5961	Single-KC	168	0.5236	KC56	4	0.5961
169	All Data	1_1	Unit 12	Purpose	3	1	1970-01-18 03:05:24	1970-01-18 03:05:25		1970-01-18 03:05:25	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Purpose	3	0.6172	Single-KC	169	0.5236	KC24	3	0.6172
170	All Data	1_1	Unit 12	Purpose	4	1	1970-01-18 03:05:24	1970-01-18 03:05:25		1970-01-18 03:05:25	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Purpose	4	0.6172	Single-KC	170	0.5236	KC24	4	0.6172
171	All Data	1_1	Unit 12	Global_warming	3	1	1970-01-18 03:05:24	1970-01-18 03:05:25	1970-01-18 03:05:25	1970-01-18 03:05:25	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Global_warming	3	0.3824	Single-KC	171	0.5236	KC53	3	0.3824
172	All Data	1_1	Unit 12	Global_warming	4	1	1970-01-18 03:05:24	1970-01-18 03:05:25	1970-01-18 03:05:25	1970-01-18 03:05:25	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Global_warming	4	0.3824	Single-KC	172	0.5236	KC53	4	0.3824
173	All Data	1_1	Unit 12	International_conference	3	1	1970-01-18 03:05:24	1970-01-18 03:05:25		1970-01-18 03:05:25	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	International_conference	3	0.6373	Single-KC	173	0.5236	KC37	3	0.6373
174	All Data	1_1	Unit 12	International_conference	4	1	1970-01-18 03:05:24	1970-01-18 03:05:25		1970-01-18 03:05:25	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	International_conference	4	0.6373	Single-KC	174	0.5236	KC37	4	0.6373
175	All Data	1_1	Unit 12	Solar_heat	3	1	1970-01-18 03:05:24	1970-01-18 03:05:25		1970-01-18 03:05:25	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Solar_heat	3	0.6094	Single-KC	175	0.5236	KC4	3	0.6094
176	All Data	1_1	Unit 12	Solar_heat	4	1	1970-01-18 03:05:24	1970-01-18 03:05:25		1970-01-18 03:05:25	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Solar_heat	4	0.6094	Single-KC	176	0.5236	KC4	4	0.6094
177	All Data	1_1	Unit 12	Solar_heat	5	1	1970-01-18 03:05:24	1970-01-18 03:05:25		1970-01-18 03:05:25	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Solar_heat	5	0.6094	Single-KC	177	0.5236	KC4	5	0.6094
178	All Data	1_1	Unit 12	Raise_children	3	1	1970-01-18 03:05:24	1970-01-18 03:05:25		1970-01-18 03:05:25	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Raise_children	3	0.4145	Single-KC	178	0.5236	KC39	3	0.4145
179	All Data	1_1	Unit 12	Raise_children	4	1	1970-01-18 03:05:24	1970-01-18 03:05:25	1970-01-18 03:05:25	1970-01-18 03:05:25	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Raise_children	4	0.4145	Single-KC	179	0.5236	KC39	4	0.4145
180	All Data	1_1	Unit 12	Relation_to	3	1	1970-01-18 03:05:24	1970-01-18 03:05:25		1970-01-18 03:05:25	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Relation_to	3	0.6722	Single-KC	180	0.5236	KC11	3	0.6722
181	All Data	1_1	Unit 12	Relation_to	4	1	1970-01-18 03:05:24	1970-01-18 03:05:25		1970-01-18 03:05:25	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Relation_to	4	0.6722	Single-KC	181	0.5236	KC11	4	0.6722
182	All Data	1_1	Unit 12	Relation_to	5	1	1970-01-18 03:05:24	1970-01-18 03:05:25		1970-01-18 03:05:25	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Relation_to	5	0.6722	Single-KC	182	0.5236	KC11	5	0.6722
183	All Data	1_1	Unit 12	National_resource	3	1	1970-01-18 03:05:24	1970-01-18 03:05:25		1970-01-18 03:05:25	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	National_resource	3	0.6918	Single-KC	183	0.5236	KC8	3	0.6918
184	All Data	1_1	Unit 12	Hard_rubbish	3	1	1970-01-18 03:05:24	1970-01-18 03:05:25		1970-01-18 03:05:25	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Hard_rubbish	3	0.5879	Single-KC	184	0.5236	KC34	3	0.5879
185	All Data	1_1	Unit 12	Disposable	3	1	1970-01-18 03:05:24	1970-01-18 03:05:25		1970-01-18 03:05:25	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Disposable	3	0.6427	Single-KC	185	0.5236	KC40	3	0.6427
186	All Data	1_1	Unit 12	Quarrel	3	1	1970-01-18 03:05:24	1970-01-18 03:05:25		1970-01-18 03:05:25	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Quarrel	3	0.6154	Single-KC	186	0.5236	KC12	3	0.6154
187	All Data	1_1	Unit 12	Quarrel	4	1	1970-01-18 03:05:24	1970-01-18 03:05:25		1970-01-18 03:05:25	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Quarrel	4	0.6154	Single-KC	187	0.5236	KC12	4	0.6154
188	All Data	1_1	Unit 12	To_not_get_on_well	3	1	1970-01-18 03:05:24	1970-01-18 03:05:25		1970-01-18 03:05:25	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	To_not_get_on_well	3	0.7008	Single-KC	188	0.5236	KC51	3	0.7008
189	All Data	1_1	Unit 12	Occupation	3	1	1970-01-18 03:05:24	1970-01-18 03:05:25		1970-01-18 03:05:25	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Occupation	3	0.6229	Single-KC	189	0.5236	KC13	3	0.6229
190	All Data	1_1	Unit 12	Hydrolytic_power	3	1	1970-01-18 03:05:24	1970-01-18 03:05:25		1970-01-18 03:05:25	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Hydrolytic_power	3	0.6087	Single-KC	190	0.5236	KC25	3	0.6087
191	All Data	1_1	Unit 12	Bullying	3	1	1970-01-18 03:05:24	1970-01-18 03:05:25		1970-01-18 03:05:25	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Bullying	3	0.3614	Single-KC	191	0.5236	KC45	3	0.3615
192	All Data	1_1	Unit 12	To_associate_with	3	1	1970-01-18 03:05:24	1970-01-18 03:05:25		1970-01-18 03:05:25	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	To_associate_with	3	0.6766	Single-KC	192	0.5236	KC58	3	0.6766
193	All Data	1_1	Unit 12	To_associate_with	4	1	1970-01-18 03:05:24	1970-01-18 03:05:25		1970-01-18 03:05:25	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	To_associate_with	4	0.6766	Single-KC	193	0.5236	KC58	4	0.6766
194	All Data	1_1	Unit 12	Generation_of_electricity	3	1	1970-01-18 03:05:24	1970-01-18 03:05:25		1970-01-18 03:05:25	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Generation_of_electricity	3	0.6338	Single-KC	194	0.5236	KC7	3	0.6338
195	All Data	1_1	Unit 12	Be_polluted	3	1	1970-01-18 03:05:24	1970-01-18 03:05:25		1970-01-18 03:05:25	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Be_polluted	3	0.6545	Single-KC	195	0.5236	KC50	3	0.6545
196	All Data	1_1	Unit 12	To_save	3	1	1970-01-18 03:05:24	1970-01-18 03:05:25		1970-01-18 03:05:25	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	To_save	3	0.6190	Single-KC	196	0.5236	KC19	3	0.6190
197	All Data	1_1	Unit 12	Oil	3	1	1970-01-18 03:05:24	1970-01-18 03:05:25		1970-01-18 03:05:25	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Oil	3	0.5676	Single-KC	197	0.5236	KC49	3	0.5676
198	All Data	1_1	Unit 12	Oil	4	1	1970-01-18 03:05:24	1970-01-18 03:05:25		1970-01-18 03:05:25	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Oil	4	0.5676	Single-KC	198	0.5236	KC49	4	0.5676
