Row	Sample	Anon Student Id	Problem Hierarchy	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	Step Duration (sec)	Correct Step Duration (sec)	Error Step Duration (sec)	First Attempt	Incorrects	Hints	Corrects	Condition	KC (Default)	Opportunity (Default)	Predicted Error Rate (Default)	KC (Single-KC)	Opportunity (Single-KC)	Predicted Error Rate (Single-KC)	KC (Unique-step)	Opportunity (Unique-step)	Predicted Error Rate (Unique-step)
2892	Control	3_5	Unit 12	To_be_healed	1	1	1970-01-18 03:08:16	1970-01-18 03:08:16	1970-01-18 03:08:16	1970-01-18 03:08:16	0	0	.	correct	0	0	1	flashcard_1 (3_1)	To_be_healed	1	0.6204	Single-KC	23	0.6310	KC10	1	0.6203
2893	Control	3_5	Unit 12	To_proceed	1	1	1970-01-18 03:08:16	1970-01-18 03:08:16	1970-01-18 03:08:16	1970-01-18 03:08:16	0	0	.	correct	0	0	1	flashcard_1 (3_1)	To_proceed	1	0.5668	Single-KC	24	0.6310	KC26	1	0.5667
2894	Control	3_5	Unit 12	To_proceed	2	1	1970-01-18 03:08:16	1970-01-18 03:08:16		1970-01-18 03:08:16	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	To_proceed	2	0.5627	Single-KC	25	0.6310	KC26	2	0.5627
2895	Control	3_5	Unit 12	Warming	1	1	1970-01-18 03:08:16	1970-01-18 03:08:16	1970-01-18 03:08:16	1970-01-18 03:08:16	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Warming	1	0.6419	Single-KC	26	0.6310	KC47	1	0.6418
2896	Control	3_5	Unit 12	Warming	2	1	1970-01-18 03:08:16	1970-01-18 03:08:16		1970-01-18 03:08:16	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Warming	2	0.6419	Single-KC	27	0.6310	KC47	2	0.6418
2897	Control	3_5	Unit 12	Air	1	1	1970-01-18 03:08:16	1970-01-18 03:08:16	1970-01-18 03:08:16	1970-01-18 03:08:16	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Air	1	0.4822	Single-KC	28	0.6310	KC41	1	0.4821
2898	Control	3_5	Unit 12	Air	2	1	1970-01-18 03:08:16	1970-01-18 03:08:16		1970-01-18 03:08:16	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Air	2	0.4822	Single-KC	29	0.6310	KC41	2	0.4821
2899	Control	3_5	Unit 12	Conservation	1	1	1970-01-18 03:08:16	1970-01-18 03:08:16	1970-01-18 03:08:16	1970-01-18 03:08:16	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Conservation	1	0.4736	Single-KC	30	0.6310	KC33	1	0.4736
2900	Control	3_5	Unit 12	Conservation	2	1	1970-01-18 03:08:16	1970-01-18 03:08:16		1970-01-18 03:08:16	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Conservation	2	0.4736	Single-KC	31	0.6310	KC33	2	0.4736
2901	Control	3_5	Unit 12	Accounting	1	1	1970-01-18 03:08:16	1970-01-18 03:08:16	1970-01-18 03:08:16	1970-01-18 03:08:16	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Accounting	1	0.5533	Single-KC	32	0.6310	KC55	1	0.5533
2902	Control	3_5	Unit 12	Accounting	2	1	1970-01-18 03:08:16	1970-01-18 03:08:16		1970-01-18 03:08:16	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Accounting	2	0.5402	Single-KC	33	0.6310	KC55	2	0.5402
2903	Control	3_5	Unit 12	Tree_dies	1	1	1970-01-18 03:08:16	1970-01-18 03:08:16	1970-01-18 03:08:16	1970-01-18 03:08:16	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Tree_dies	1	0.6675	Single-KC	34	0.6310	KC44	1	0.6674
2904	Control	3_5	Unit 12	Being_left_out	1	1	1970-01-18 03:08:16	1970-01-18 03:08:16	1970-01-18 03:08:16	1970-01-18 03:08:16	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Being_left_out	1	0.8313	Single-KC	35	0.6310	KC59	1	0.8312
2905	Control	3_5	Unit 12	Being_left_out	2	1	1970-01-18 03:08:16	1970-01-18 03:08:16		1970-01-18 03:08:16	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Being_left_out	2	0.8313	Single-KC	36	0.6310	KC59	2	0.8312
2906	Control	3_5	Unit 12	Ultraviolet	1	1	1970-01-18 03:08:16	1970-01-18 03:08:16	1970-01-18 03:08:16	1970-01-18 03:08:16	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Ultraviolet	1	0.7792	Single-KC	37	0.6310	KC57	1	0.7792
2907	Control	3_5	Unit 12	Ultraviolet	2	1	1970-01-18 03:08:16	1970-01-18 03:08:16		1970-01-18 03:08:16	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Ultraviolet	2	0.7792	Single-KC	38	0.6310	KC57	2	0.7792
2908	Control	3_5	Unit 12	Co2	1	1	1970-01-18 03:08:16	1970-01-18 03:08:16	1970-01-18 03:08:16	1970-01-18 03:08:16	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Co2	1	0.5186	Single-KC	39	0.6310	KC20	1	0.5185
2909	Control	3_5	Unit 12	Co2	2	1	1970-01-18 03:08:16	1970-01-18 03:08:16		1970-01-18 03:08:16	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Co2	2	0.5186	Single-KC	40	0.6310	KC20	2	0.5185
2910	Control	3_5	Unit 12	Ageing_society	1	1	1970-01-18 03:08:16	1970-01-18 03:08:16	1970-01-18 03:08:16	1970-01-18 03:08:16	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Ageing_society	1	0.4829	Single-KC	41	0.6310	KC43	1	0.4829
2911	Control	3_5	Unit 12	Ageing_society	2	1	1970-01-18 03:08:16	1970-01-18 03:08:16		1970-01-18 03:08:16	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Ageing_society	2	0.4829	Single-KC	42	0.6310	KC43	2	0.4829
2912	Control	3_5	Unit 12	Lonely	1	1	1970-01-18 03:08:16	1970-01-18 03:08:16	1970-01-18 03:08:16	1970-01-18 03:08:16	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Lonely	1	0.3545	Single-KC	43	0.6310	KC27	1	0.3545
2913	Control	3_5	Unit 12	Lonely	2	1	1970-01-18 03:08:16	1970-01-18 03:08:16	1970-01-18 03:08:16	1970-01-18 03:08:16	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Lonely	2	0.3545	Single-KC	44	0.6310	KC27	2	0.3545
2914	Control	3_5	Unit 12	Economics	1	1	1970-01-18 03:08:16	1970-01-18 03:08:16	1970-01-18 03:08:16	1970-01-18 03:08:16	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Economics	1	0.5097	Single-KC	45	0.6310	KC5	1	0.5096
2915	Control	3_5	Unit 12	To_get_a_license	1	1	1970-01-18 03:08:16	1970-01-18 03:08:16	1970-01-18 03:08:16	1970-01-18 03:08:16	0	0	.	correct	0	0	1	flashcard_1 (3_1)	To_get_a_license	1	0.5910	Single-KC	46	0.6310	KC60	1	0.6021
2916	Control	3_5	Unit 12	Average	1	1	1970-01-18 03:08:16	1970-01-18 03:08:16	1970-01-18 03:08:16	1970-01-18 03:08:16	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Average	1	0.6255	Single-KC	47	0.6310	KC31	1	0.6254
2917	Control	3_5	Unit 12	Average	2	1	1970-01-18 03:08:16	1970-01-18 03:08:16		1970-01-18 03:08:16	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Average	2	0.6255	Single-KC	48	0.6310	KC31	2	0.6254
2918	Control	3_5	Unit 12	Atomic_energy	1	1	1970-01-18 03:08:16	1970-01-18 03:08:16	1970-01-18 03:08:16	1970-01-18 03:08:16	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Atomic_energy	1	0.7324	Single-KC	49	0.6310	KC22	1	0.7323
2919	Control	3_5	Unit 12	Atomic_energy	2	1	1970-01-18 03:08:16	1970-01-18 03:08:16		1970-01-18 03:08:16	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Atomic_energy	2	0.7324	Single-KC	50	0.6310	KC22	2	0.7323
2920	Control	3_5	Unit 12	To_lose	1	1	1970-01-18 03:08:16	1970-01-18 03:08:16	1970-01-18 03:08:16	1970-01-18 03:08:16	0	0	.	correct	0	0	1	flashcard_1 (3_1)	To_lose	1	0.6677	Single-KC	51	0.6310	KC2	1	0.6677
2921	Control	3_5	Unit 12	To_lose	2	1	1970-01-18 03:08:16	1970-01-18 03:08:16		1970-01-18 03:08:16	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	To_lose	2	0.6677	Single-KC	52	0.6310	KC2	2	0.6677
2922	Control	3_5	Unit 12	Environment	3	1	1970-01-18 03:08:16	1970-01-18 03:08:17	1970-01-18 03:08:17	1970-01-18 03:08:17	0.5	0.5	.	correct	0	0	1	flashcard_1 (3_1)	Environment	3	0.6579	Single-KC	53	0.6310	KC52	3	0.6579
2923	Control	3_5	Unit 12	Environment	4	1	1970-01-18 03:08:16	1970-01-18 03:08:17		1970-01-18 03:08:17	0.5	.	0.5	incorrect	1	0	0	flashcard_1 (3_1)	Environment	4	0.6579	Single-KC	54	0.6310	KC52	4	0.6579
2924	Control	3_5	Unit 12	Earth	3	1	1970-01-18 03:08:16	1970-01-18 03:08:17	1970-01-18 03:08:17	1970-01-18 03:08:17	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Earth	3	0.4769	Single-KC	55	0.6310	KC36	3	0.4769
2925	Control	3_5	Unit 12	Earth	4	1	1970-01-18 03:08:16	1970-01-18 03:08:17		1970-01-18 03:08:17	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Earth	4	0.4769	Single-KC	56	0.6310	KC36	4	0.4769
2926	Control	3_5	Unit 12	To_protect	3	1	1970-01-18 03:08:16	1970-01-18 03:08:17		1970-01-18 03:08:17	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	To_protect	3	0.6595	Single-KC	57	0.6310	KC38	3	0.6595
2927	Control	3_5	Unit 12	To_protect	4	1	1970-01-18 03:08:16	1970-01-18 03:08:17		1970-01-18 03:08:17	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	To_protect	4	0.6595	Single-KC	58	0.6310	KC38	4	0.6595
2928	Control	3_5	Unit 12	Lifespan	3	1	1970-01-18 03:08:16	1970-01-18 03:08:17		1970-01-18 03:08:17	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Lifespan	3	0.6949	Single-KC	59	0.6310	KC17	3	0.6948
2929	Control	3_5	Unit 12	To_commit_suicide	3	1	1970-01-18 03:08:16	1970-01-18 03:08:17		1970-01-18 03:08:17	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	To_commit_suicide	3	0.4921	Single-KC	60	0.6310	KC48	3	0.4920
2930	Control	3_5	Unit 12	To_commit_suicide	4	1	1970-01-18 03:08:16	1970-01-18 03:08:17		1970-01-18 03:08:17	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	To_commit_suicide	4	0.4921	Single-KC	61	0.6310	KC48	4	0.4920
2931	Control	3_5	Unit 12	To_commit_suicide	5	1	1970-01-18 03:08:16	1970-01-18 03:08:17		1970-01-18 03:08:17	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	To_commit_suicide	5	0.4921	Single-KC	62	0.6310	KC48	5	0.4920
2932	Control	3_5	Unit 12	Exhaust_gas	3	1	1970-01-18 03:08:16	1970-01-18 03:08:17		1970-01-18 03:08:17	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Exhaust_gas	3	0.3652	Single-KC	63	0.6310	KC14	3	0.3652
2933	Control	3_5	Unit 12	Exhaust_gas	4	1	1970-01-18 03:08:16	1970-01-18 03:08:17		1970-01-18 03:08:17	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Exhaust_gas	4	0.3635	Single-KC	64	0.6310	KC14	4	0.3634
2934	Control	3_5	Unit 12	Exhaust_gas	5	1	1970-01-18 03:08:16	1970-01-18 03:08:17		1970-01-18 03:08:17	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Exhaust_gas	5	0.3617	Single-KC	65	0.6310	KC14	5	0.3617
2935	Control	3_5	Unit 12	Exhaust_gas	6	1	1970-01-18 03:08:16	1970-01-18 03:08:17		1970-01-18 03:08:17	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Exhaust_gas	6	0.3600	Single-KC	66	0.6310	KC14	6	0.3599
2936	Control	3_5	Unit 12	Rise_in_temperature	3	1	1970-01-18 03:08:16	1970-01-18 03:08:17		1970-01-18 03:08:17	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Rise_in_temperature	3	0.4971	Single-KC	67	0.6310	KC6	3	0.4971
2937	Control	3_5	Unit 12	Rise_in_temperature	4	1	1970-01-18 03:08:16	1970-01-18 03:08:17		1970-01-18 03:08:17	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Rise_in_temperature	4	0.4971	Single-KC	68	0.6310	KC6	4	0.4971
2938	Control	3_5	Unit 12	Sun	3	1	1970-01-18 03:08:16	1970-01-18 03:08:17		1970-01-18 03:08:17	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Sun	3	0.4849	Single-KC	69	0.6310	KC1	3	0.4849
2939	Control	3_5	Unit 12	To_get_on_well	3	1	1970-01-18 03:08:16	1970-01-18 03:08:17		1970-01-18 03:08:17	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	To_get_on_well	3	0.5978	Single-KC	70	0.6310	KC30	3	0.5978
2940	Control	3_5	Unit 12	Lack	3	1	1970-01-18 03:08:16	1970-01-18 03:08:17		1970-01-18 03:08:17	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Lack	3	0.6470	Single-KC	71	0.6310	KC29	3	0.6469
2941	Control	3_5	Unit 12	Company_employee	2	1	1970-01-18 03:08:16	1970-01-18 03:08:17		1970-01-18 03:08:17	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Company_employee	2	0.6241	Single-KC	72	0.6310	KC18	2	0.6241
2942	Control	3_5	Unit 12	Company_employee	3	1	1970-01-18 03:08:16	1970-01-18 03:08:17		1970-01-18 03:08:17	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Company_employee	3	0.6105	Single-KC	73	0.6310	KC18	3	0.6104
2943	Control	3_5	Unit 12	Declining_birth_rate	2	1	1970-01-18 03:08:16	1970-01-18 03:08:17		1970-01-18 03:08:17	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Declining_birth_rate	2	0.6979	Single-KC	74	0.6310	KC32	2	0.6979
2944	Control	3_5	Unit 12	Declining_birth_rate	3	1	1970-01-18 03:08:16	1970-01-18 03:08:17		1970-01-18 03:08:17	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Declining_birth_rate	3	0.6929	Single-KC	75	0.6310	KC32	3	0.6928
2945	Control	3_5	Unit 12	To_be_healed	2	1	1970-01-18 03:08:16	1970-01-18 03:08:17		1970-01-18 03:08:17	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	To_be_healed	2	0.6204	Single-KC	76	0.6310	KC10	2	0.6203
2946	Control	3_5	Unit 12	To_be_healed	3	1	1970-01-18 03:08:16	1970-01-18 03:08:17		1970-01-18 03:08:17	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	To_be_healed	3	0.6204	Single-KC	77	0.6310	KC10	3	0.6203
2947	Control	3_5	Unit 12	To_proceed	3	1	1970-01-18 03:08:16	1970-01-18 03:08:17	1970-01-18 03:08:17	1970-01-18 03:08:17	0	0	.	correct	0	0	1	flashcard_1 (3_1)	To_proceed	3	0.5587	Single-KC	78	0.6310	KC26	3	0.5586
2948	Control	3_5	Unit 12	To_proceed	4	1	1970-01-18 03:08:16	1970-01-18 03:08:17	1970-01-18 03:08:17	1970-01-18 03:08:17	0	0	.	correct	0	0	1	flashcard_1 (3_1)	To_proceed	4	0.5546	Single-KC	79	0.6310	KC26	4	0.5545
2949	Control	3_5	Unit 12	To_proceed	5	1	1970-01-18 03:08:16	1970-01-18 03:08:17	1970-01-18 03:08:17	1970-01-18 03:08:17	0	0	.	correct	0	0	1	flashcard_1 (3_1)	To_proceed	5	0.5505	Single-KC	80	0.6310	KC26	5	0.5504
2950	Control	3_5	Unit 12	Warming	3	1	1970-01-18 03:08:16	1970-01-18 03:08:17	1970-01-18 03:08:17	1970-01-18 03:08:17	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Warming	3	0.6419	Single-KC	81	0.6310	KC47	3	0.6418
2951	Control	3_5	Unit 12	Warming	4	1	1970-01-18 03:08:16	1970-01-18 03:08:17		1970-01-18 03:08:17	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Warming	4	0.6419	Single-KC	82	0.6310	KC47	4	0.6418
2952	Control	3_5	Unit 12	Air	3	1	1970-01-18 03:08:16	1970-01-18 03:08:17		1970-01-18 03:08:17	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Air	3	0.4822	Single-KC	83	0.6310	KC41	3	0.4821
2953	Control	3_5	Unit 12	Conservation	3	1	1970-01-18 03:08:16	1970-01-18 03:08:17		1970-01-18 03:08:17	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Conservation	3	0.4736	Single-KC	84	0.6310	KC33	3	0.4736
2954	Control	3_5	Unit 12	Conservation	4	1	1970-01-18 03:08:16	1970-01-18 03:08:17	1970-01-18 03:08:17	1970-01-18 03:08:17	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Conservation	4	0.4736	Single-KC	85	0.6310	KC33	4	0.4736
2955	Control	3_5	Unit 12	Accounting	3	1	1970-01-18 03:08:16	1970-01-18 03:08:17		1970-01-18 03:08:17	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Accounting	3	0.5271	Single-KC	86	0.6310	KC55	3	0.5270
2956	Control	3_5	Unit 12	Tree_dies	2	1	1970-01-18 03:08:16	1970-01-18 03:08:17		1970-01-18 03:08:17	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Tree_dies	2	0.6675	Single-KC	87	0.6310	KC44	2	0.6674
2957	Control	3_5	Unit 12	Tree_dies	3	1	1970-01-18 03:08:16	1970-01-18 03:08:17		1970-01-18 03:08:17	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Tree_dies	3	0.6675	Single-KC	88	0.6310	KC44	3	0.6674
2958	Control	3_5	Unit 12	Being_left_out	3	1	1970-01-18 03:08:16	1970-01-18 03:08:17		1970-01-18 03:08:17	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Being_left_out	3	0.8313	Single-KC	89	0.6310	KC59	3	0.8312
2959	Control	3_5	Unit 12	Being_left_out	4	1	1970-01-18 03:08:16	1970-01-18 03:08:17		1970-01-18 03:08:17	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Being_left_out	4	0.8313	Single-KC	90	0.6310	KC59	4	0.8312
2960	Control	3_5	Unit 12	Ultraviolet	3	1	1970-01-18 03:08:16	1970-01-18 03:08:17		1970-01-18 03:08:17	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Ultraviolet	3	0.7792	Single-KC	91	0.6310	KC57	3	0.7792
2961	Control	3_5	Unit 12	Ultraviolet	4	1	1970-01-18 03:08:16	1970-01-18 03:08:17		1970-01-18 03:08:17	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Ultraviolet	4	0.7792	Single-KC	92	0.6310	KC57	4	0.7792
2962	Control	3_5	Unit 12	Co2	3	1	1970-01-18 03:08:16	1970-01-18 03:08:17		1970-01-18 03:08:17	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Co2	3	0.5186	Single-KC	93	0.6310	KC20	3	0.5185
2963	Control	3_5	Unit 12	Co2	4	1	1970-01-18 03:08:16	1970-01-18 03:08:17		1970-01-18 03:08:17	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Co2	4	0.5186	Single-KC	94	0.6310	KC20	4	0.5185
2964	Control	3_5	Unit 12	Ageing_society	3	1	1970-01-18 03:08:16	1970-01-18 03:08:17		1970-01-18 03:08:17	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Ageing_society	3	0.4829	Single-KC	95	0.6310	KC43	3	0.4829
2965	Control	3_5	Unit 12	Ageing_society	4	1	1970-01-18 03:08:16	1970-01-18 03:08:17		1970-01-18 03:08:17	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Ageing_society	4	0.4829	Single-KC	96	0.6310	KC43	4	0.4829
2966	Control	3_5	Unit 12	Lonely	3	1	1970-01-18 03:08:16	1970-01-18 03:08:17	1970-01-18 03:08:17	1970-01-18 03:08:17	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Lonely	3	0.3545	Single-KC	97	0.6310	KC27	3	0.3545
2967	Control	3_5	Unit 12	Economics	2	1	1970-01-18 03:08:16	1970-01-18 03:08:17		1970-01-18 03:08:17	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Economics	2	0.5097	Single-KC	98	0.6310	KC5	2	0.5096
2968	Control	3_5	Unit 12	Economics	3	1	1970-01-18 03:08:16	1970-01-18 03:08:17		1970-01-18 03:08:17	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Economics	3	0.5097	Single-KC	99	0.6310	KC5	3	0.5096
2969	Control	3_5	Unit 12	To_get_a_license	2	1	1970-01-18 03:08:16	1970-01-18 03:08:17		1970-01-18 03:08:17	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	To_get_a_license	2	0.5715	Single-KC	100	0.6310	KC60	2	0.5758
2970	Control	3_5	Unit 12	To_get_a_license	3	1	1970-01-18 03:08:16	1970-01-18 03:08:17		1970-01-18 03:08:17	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	To_get_a_license	3	0.5519	Single-KC	101	0.6310	KC60	3	0.5492
2971	Control	3_5	Unit 12	Average	3	1	1970-01-18 03:08:16	1970-01-18 03:08:17		1970-01-18 03:08:17	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Average	3	0.6255	Single-KC	102	0.6310	KC31	3	0.6254
2972	Control	3_5	Unit 12	Atomic_energy	3	1	1970-01-18 03:08:16	1970-01-18 03:08:17		1970-01-18 03:08:17	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Atomic_energy	3	0.7324	Single-KC	103	0.6310	KC22	3	0.7323
2973	Control	3_5	Unit 12	Atomic_energy	4	1	1970-01-18 03:08:16	1970-01-18 03:08:17	1970-01-18 03:08:17	1970-01-18 03:08:17	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Atomic_energy	4	0.7324	Single-KC	104	0.6310	KC22	4	0.7323
2974	Control	3_5	Unit 12	To_lose	3	1	1970-01-18 03:08:16	1970-01-18 03:08:17		1970-01-18 03:08:17	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	To_lose	3	0.6677	Single-KC	105	0.6310	KC2	3	0.6677
2975	Control	3_7	Unit 12	To_disappear	1	1	1970-01-18 03:08:17	1970-01-18 03:08:17		1970-01-18 03:08:17	0	.	0	incorrect	1	0	0	flashcard_2 (3_2)	To_disappear	1	0.5297	Single-KC	1	0.5283	KC23	1	0.5300
2976	Control	3_7	Unit 12	Value	1	1	1970-01-18 03:08:17	1970-01-18 03:08:17	1970-01-18 03:08:17	1970-01-18 03:08:17	0	0	.	correct	0	0	1	flashcard_2 (3_2)	Value	1	0.4573	Single-KC	2	0.5283	KC46	1	0.4576
2977	Control	3_7	Unit 12	Wind-force	1	1	1970-01-18 03:08:17	1970-01-18 03:08:17	1970-01-18 03:08:17	1970-01-18 03:08:17	0	0	.	correct	0	0	1	flashcard_2 (3_2)	Wind-force	1	0.5563	Single-KC	3	0.5283	KC54	1	0.5566
2978	Control	3_7	Unit 12	Solitude	1	1	1970-01-18 03:08:17	1970-01-18 03:08:17	1970-01-18 03:08:17	1970-01-18 03:08:17	0	0	.	correct	0	0	1	flashcard_2 (3_2)	Solitude	1	0.5705	Single-KC	4	0.5283	KC56	1	0.5708
2979	Control	3_7	Unit 12	Purpose	1	1	1970-01-18 03:08:17	1970-01-18 03:08:17	1970-01-18 03:08:17	1970-01-18 03:08:17	0	0	.	correct	0	0	1	flashcard_2 (3_2)	Purpose	1	0.5921	Single-KC	5	0.5283	KC24	1	0.5924
2980	Control	3_7	Unit 12	Global_warming	1	1	1970-01-18 03:08:17	1970-01-18 03:08:17	1970-01-18 03:08:17	1970-01-18 03:08:17	0	0	.	correct	0	0	1	flashcard_2 (3_2)	Global_warming	1	0.3579	Single-KC	6	0.5283	KC53	1	0.3582
2981	Control	3_7	Unit 12	International_conference	1	1	1970-01-18 03:08:17	1970-01-18 03:08:17	1970-01-18 03:08:17	1970-01-18 03:08:17	0	0	.	correct	0	0	1	flashcard_2 (3_2)	International_conference	1	0.6126	Single-KC	7	0.5283	KC37	1	0.6129
2982	Control	3_7	Unit 12	Solar_heat	1	1	1970-01-18 03:08:17	1970-01-18 03:08:17	1970-01-18 03:08:17	1970-01-18 03:08:17	0	0	.	correct	0	0	1	flashcard_2 (3_2)	Solar_heat	1	0.5841	Single-KC	8	0.5283	KC4	1	0.5844
2983	Control	3_7	Unit 12	Raise_children	1	1	1970-01-18 03:08:17	1970-01-18 03:08:17	1970-01-18 03:08:17	1970-01-18 03:08:17	0	0	.	correct	0	0	1	flashcard_2 (3_2)	Raise_children	1	0.3892	Single-KC	9	0.5283	KC39	1	0.3895
2984	Control	3_7	Unit 12	Relation_to	1	1	1970-01-18 03:08:17	1970-01-18 03:08:17	1970-01-18 03:08:17	1970-01-18 03:08:17	0	0	.	correct	0	0	1	flashcard_2 (3_2)	Relation_to	1	0.6486	Single-KC	10	0.5283	KC11	1	0.6489
2985	Control	3_7	Unit 12	To_disappear	2	1	1970-01-18 03:08:17	1970-01-18 03:08:18		1970-01-18 03:08:18	0.333	.	0.333	incorrect	1	0	0	flashcard_2 (3_2)	To_disappear	2	0.5297	Single-KC	11	0.5283	KC23	2	0.5300
2986	Control	3_7	Unit 12	To_disappear	3	1	1970-01-18 03:08:17	1970-01-18 03:08:18	1970-01-18 03:08:18	1970-01-18 03:08:18	0.333	0.333	.	correct	0	0	1	flashcard_2 (3_2)	To_disappear	3	0.5297	Single-KC	12	0.5283	KC23	3	0.5300
2987	Control	3_7	Unit 12	To_disappear	4	1	1970-01-18 03:08:17	1970-01-18 03:08:18		1970-01-18 03:08:18	0.333	.	0.333	incorrect	1	0	0	flashcard_2 (3_2)	To_disappear	4	0.5297	Single-KC	13	0.5283	KC23	4	0.5300
2988	Control	3_7	Unit 12	Value	2	1	1970-01-18 03:08:17	1970-01-18 03:08:18		1970-01-18 03:08:18	0	.	0	incorrect	1	0	0	flashcard_2 (3_2)	Value	2	0.4573	Single-KC	14	0.5283	KC46	2	0.4576
2989	Control	3_7	Unit 12	Value	3	1	1970-01-18 03:08:17	1970-01-18 03:08:18	1970-01-18 03:08:18	1970-01-18 03:08:18	0	0	.	correct	0	0	1	flashcard_2 (3_2)	Value	3	0.4573	Single-KC	15	0.5283	KC46	3	0.4576
2990	Control	3_7	Unit 12	Value	4	1	1970-01-18 03:08:17	1970-01-18 03:08:18		1970-01-18 03:08:18	0	.	0	incorrect	1	0	0	flashcard_2 (3_2)	Value	4	0.4573	Single-KC	16	0.5283	KC46	4	0.4576
2991	Control	3_7	Unit 12	Wind-force	2	1	1970-01-18 03:08:17	1970-01-18 03:08:18	1970-01-18 03:08:18	1970-01-18 03:08:18	0	0	.	correct	0	0	1	flashcard_2 (3_2)	Wind-force	2	0.5563	Single-KC	17	0.5283	KC54	2	0.5566
